address,name_tag,ether_balance,txn_count,etherscan_address_dataset_reported,token_name,usd_market_cap,n_holders,is_token,etherscan_token_dataset_reported,cryptoscamdb_reported
0x3388bbD7c53FaEe1b7AB2661aF7f0A0884eCFE8B,,,,False,Tiffany & Co. Metaverse (Tiffany),0.0,24.0,True,True,False
0x44f9EBEB2E8c4FF3b247E1CA93AF967b243B7A2a,,,,False,ETH (TH),0.0,,True,True,False
0x95274973BA66B9c34f06762e99C2685C6E7FeE61,,,,False,Spam Token,0.0,10800.0,True,True,False
0xD6cc89EF815CFd8F30E3Fe8319B3983351C93d31,,,,False,Louis Vuitton Watch (LV Watch),0.0,,True,True,False
0x2ca37ad1B2385F4E2D077ff5ae0A1a842233FA9E,,,,False,Azuki X BAYC (ABAYC),0.0,,True,True,False
0x4f0c3774047Bd03fd9bfb53e5FaAdc469ADC6e53,,,,False,walmart.com (WALMART),0.0,5.0,True,True,False
0x6ce283B9fFB91A05fCAA6904bCc69032544167db,,,,False,Opyn ETH Call $800 12/25/20 (oETH Call $800 12/25/20),0.0,295.0,True,True,False
0x1ceD055917C1c5A4d7Aa14B05C6bd09B2B1e6f17,,,,False,Coca Cola (CocaCola),0.0,,True,True,False
0x47eC3dD8fe054B51A262fcC7CCe0bD127D44Ca4b,,,,False,Louis Vuitton Watch (LV Watch),0.0,,True,True,False
0x79E28533f36ED6ADC19Ecdd98EAD6AcB1e26a41e,,,,False,Bentley Metaverse (Bentley),0.0,348.0,True,True,False
0x78E95cF415e36bA5547A46DF5b270811d7aC7b8e,,,,False,othermetaYC.com (othermetaYC.com),0.0,,True,True,False
0x35e93c60b9f0B9D85933e48434Ba9Ccd970C7a4E,,,,False,Spam Token,0.0,,True,True,False
0xBeb0887c1ec4D95813277778c1ec2D68F339a5FE,,,,False,Coca-Cola (CocaCola),0.0,,True,True,False
0x2e5E0dd695f1Abf59Ca3592DC9A669cDB8379Ff8,,,,False,LP (Univ3LP.org),0.0,8000.0,True,True,False
0x341fE0DcD9BC5b90270564695CD0D98500a9FdB3,,,,False,bitclout.com (DESO),0.0,30.0,True,True,False
0x3edf7142ac682a3DCB9455646500a97AB9FCa1e3,,,,False,PornHub.com (PORN),0.0,3.0,True,True,False
0x52b416E284303B223Cda59Ccb3D6fE0e422Ceb3B,,,,False,Rolex (Rolex),0.0,,True,True,False
0x230Bc0478b5B259Ebc7eEe449b6495CbB8fDb368,,,,False,Eth2Fork.com (Eth2Fork.com),0.0,18624.0,True,True,False
0x14f1495e78FdF6733E4f340798a5822Daf7Ba3aF,,,,False,Meebits Token (MeebitsDao.io),0.0,162.0,True,True,False
0xF409CcE59A0cf0d889E00092192B1710F0D9E5da,,,,False,Dejitaru Tsuka (TSUKA),0.0,1.0,True,True,False
0xAF5e372a6b8F504b5cB3ce1Ea03c822adAB13C9A,,,,False,memelandpotatoz.com (POTATOZ),0.0,,True,True,False
0xFBcf72e38325a9fA14d4d4D6eC3a7471A312fcEe,,,,False,$ (LPLido.com),0.0,6801.0,True,True,False
0x7FD0947bDa0477871C6b4Cc0F6257d1996773758,,,,False,Burberry (Burberry),0.0,,True,True,False
0xa42d025be7fddf6E4a922fAEE60BB032273cf8C8,,,,False,Spam Token,0.0,,True,True,False
0x8bff7FE300ECE8B8FDd92ccF5691b3b7b17a542f,,,,False,TerraOptimismToken (ToT),0.0,15.0,True,True,False
0xf18C25C48834b440549B8768aC682117C824bD16,,,,False,notasecretproject (SCRT),0.0,,True,True,False
0xEFA617eaC614819b9cF9B6a1cbF7193D6004133c,,,,False,ADIDAS (ADIDAS),0.0,,True,True,False
0xC3f8c113d281c4be9f29E04Eb6B706858Df93536,,,,False,Binance-Peg EthereumW Token (ETHW),0.0,,True,True,False
0x533ac2D0d9c2aB84402aa95d5Ce68e7a3f17F83b,,,,False,$ Uniswapxx.com ($ Uniswapxx.com),0.0,3.0,True,True,False
0x07411d08c20ea86e238Cf5fB51a4A5639A8629eC,,,,False,ETHPoW (IOU) (ETHW),0.0,3.0,True,True,False
0x00000a9F233D0b3EBBF136276165429d071D1aBf,,,,False,Wrapped Ether (Gas Optimized) (WETH),0.0,8.0,True,True,False
0xA36Ceec605d81aE74268Fda28A5c0Bd10b1D1f7C,,,,False,AaveLP.com (AaveLP.com),0.0,5104.0,True,True,False
0xe7a441287186cEa1911F269982650b965AeEa6A0,,,,False,mercedesbenznft.com (MERCEDES),0.0,,True,True,False
0xf6fB2990b216b49D5959991be7c3D361A3A798E3,,,,False,DuPont Metaverse (DuPont),0.0,412.0,True,True,False
0x1ACEC01bFEC1eBcF273728F7f15d23CFb5C4061b,,,,False,SeaPort (SEA),0.0,99.0,True,True,False
0xF70DAA78237e29DCC70eedd4237620d9A63d9243,,,,False,Coca-CoIa (CocaCoIa),0.0,,True,True,False
0x688B56C0740658f9Ed2244B56a23F93F409A6a96,,,,False,fees.wtf (FEESWTF),0.0,13.0,True,True,False
0x00aA5D5EdD6Ef6f99B801326F5436EE9D61564d6,,,,False,$ TetherClaims.com (TetherClaims.com),0.0,1.0,True,True,False
0x83c624fDda1b4df6F72151Ff4cb6A23569768918,,,,False,AlphaKongs (AK),0.0,,True,True,False
0xf3F7ff5ECA95C90A932E9F6F7A6de94C13f3E2B5,,,,False,ETHW (ETHW),0.0,20.0,True,True,False
0xc0e92aa834f7aa5d5353d853Aa08b3aD2b7DEE55,,,,False,LooksDrop.com (LOOKSDROP.COM),0.0,,True,True,False
0x71FdF1Bbb9F166FBCC4fDc73d696999FA4D8e4a2,,,,False,! v3LPUniswap.com ! (v3LPUniswap.com),0.0,14401.0,True,True,False
0x5Dc5eb026a3c252bEb33B4E264aC079eF7FdE7Ee,,,,False,Mask.io (MASK),0.0,13.0,True,True,False
0x8d7D44451dc8508e5F932Aee03425902e9802CCb,,,,False,memelandpotatoz.com (MEMELANDPOTATOZ),0.0,,True,True,False
0x8Edd63209488090B8e14b0Dc3317ec977a68f780,,,,False,_ UniswapV4.com _ (UNI-V4),0.0,201.0,True,True,False
0x4d9cce628213a45650567EaC58D37992032643f2,,,,False,Murakami flowers (MuraFlower),0.0,,True,True,False
0xc55b61b5a082f215Ad3dC7388B89e390D601bf47,,,,False,Nintendo (Nintendo),0.0,,True,True,False
0xB801a7e24F523492b1d89c0865eFDC0c7E04194B,,,,False,meta.com (META),0.0,86.0,True,True,False
0xe0f371f52eBde57cB793f9e64E6c3Ef0E8B9E846,,,,False,https://www.xdaichain.com/ (xDAI),0.0,16.0,True,True,False
0x000875cd6125a5c2C5bbb17791e690df9a6d6000,,,,False,Spam Token,0.0,115.0,True,True,False
0xC5A722Ff544360AEdC2661756349F5A217F3C2C8,,,,False,Costco Metaverse (Costco),0.0,359.0,True,True,False
0xB595E051d166FcC968B7fc3c3C09f873a2B851aE,,,,False,Mercedes Benz (Benz),0.0,,True,True,False
0x1e891E6c7EA7A7c32d4b9643B90b8a9Fa313C77f,,,,False,Sudoswap Governance Token (XSUDO),0.0,86.0,True,True,False
0x142EAbA1ACe3649AFbb2eB0fe2133a0cAF984e77,,,,False,Spam Token,0.0,6339.0,True,True,False
0x3a27d284f59e36555AC443143818969BbD15a137,,,,False,https://solana.com/ (Solana),0.0,20.0,True,True,False
0x00a4D8e91D92595972eA5810537d87eb664F5bcD,,,,False,Badlanders (Badlanders),0.0,,True,True,False
0xc85E0474068dbA5B49450c26879541EE6Cc94554,,,,False,Spam Token,0.0,30574.0,True,True,False
0xDCD802f0edEBBdE88990C8af5613eb1d8fCCCd90,,,,False,Rolex (Rolex),0.0,,True,True,False
0x4aaacE782cFB8F62574FB876Bf2339C106a41291,,,,False,Garbage Friends (GARBGE),0.0,,True,True,False
0xb741b19567DEfCc868d4A9a0AF8C0256b86305C5,,,,False,AlphaKongs (AK),0.0,,True,True,False
0x768ee58B2e288D3f09D4A42479d9F45CCE40B0c4,,,,False,Eth2Fork.com (Eth2Fork.com),0.0,28059.0,True,True,False
0xD1B0c350f73E6f7Cd5c9978b82B46a59aE9aD524,,,,False,! LPv3Uniswap.com ! (LPv3Uniswap.com),0.0,14401.0,True,True,False
0xE6bBBf206f4ea33cDF84400a4562169CcE39F5c6,,,,False,PATEK PHILIPPE (PATEKPHILIPPE),0.0,,True,True,False
0x875bf9be244970B8572DD042053508bF758371Ee,,,,False,Solidly (SOLID),0.0,303.0,True,True,False
0x230d69F443bb94a8f3E71890A448d237d897962C,,,,False,Tether (USDT),0.0,84.0,True,True,False
0xB699DaB9B3F981a01ABc0474F085427D20D0d602,,,,False,YeSwap.net (YeSwap.net),0.0,21724.0,True,True,True
0x2BB34304C3ee09F485d3AdF09dC4ce686B3d7E11,,,,False,LINE Metaverse (LINE),0.0,48.0,True,True,False
0x2F58D78A28a1a016bc26d69145F8999B62e37d68,,,,False,SMART BEAST (SB),0.0,,True,True,False
0xECF0dE4C8498Cfd686E4702D955426b22d812d6B,,,,False,aWETH.io (aWETH.io),0.0,28174.0,True,True,False
0xA9D023c4585069fea816F4088C2a55da1f4fed82,,,,False,ETHPoW (IOU) (ETHW),0.0,,True,True,False
0x592D47d526C500facb43a0Ad373CBCaF80253A1c,,,,False,Coca Cola NFT (COKE),0.0,,True,True,False
0x22f081AF5354875Bbc4528DdFdb1d21Aefea5b01,,,,False,$ CompoundClaim.com (CompoundClaim.com),0.0,601.0,True,True,False
0x242a705E8AF8A24B7EB30f3DbAF899eB25E3D76A,,,,False,$ UniV3.org $ (UniV3.org),0.0,6885.0,True,True,False
0x377E8885dF58D0a1d03F64C4eb317793559E3F26,,,,False,NIKE Share Token (NIKE),0.0,464.0,True,True,False
0x20B7db35f11241f51993F376A03af5024f3777Bb,,,,False,Invis (IF),0.0,,True,True,False
0x7379cBCe70bBA5a9871f97d33B391AFBA377e885,,,,False,$ TetherClaims.com (TetherClaims.com),0.0,21953.0,True,True,False
0x0C69a5Ee4e44777ff33359cae43fDDe663B034c7,,,,False,ADIDAS Metaverse (ADIDAS),0.0,16.0,True,True,False
0xa9917E63260edB2956C970873468B6a71c45489A,,,,False,ETHPOW (ETHPOW),0.0,5.0,True,True,False
0x027D555E1e14A4a99eF97521fa3Db375C6e0daC8,,,,False,ethairdrop.io (EA),0.0,,True,True,False
0x7F33e0BE4118Af1A0B7378720A13cE607Dd3B14c,,,,False,memelandpotatoz.com (MEMELAND POTATOZ),0.0,,True,True,False
0x580615A5C1D7698e997DdDEbeB27820777Dc7558,,,,False,SMART BEAST (SB),0.0,,True,True,False
0xF1Ba53A774FA7e6f4e0118dbFc60798bcBbc3447,,,,False,Spam Token,0.0,197.0,True,True,False
0x670Ca0967fbeCf9d8D1dAe203270c551F1A8990e,,,,False,mintmemelandpotatoz.com (POTATOZ),0.0,,True,True,False
0x20c536C31Fd38a1fD66a8e6F8c4edE373D1c106d,,,,False,Mercedes Benz (Benz),0.0,,True,True,False
0xe91232b32728430F1C860a2fc07487479E7aFc53,,,,False,meta.com (META),0.0,155.0,True,True,False
0x01E2c61DAc53FB0088E29705EDF4FcE303de5413,,,,False,ETHREWARDS_Dividend_Tracker (ETHREWARDS_Dividend_Track...),0.0,13.0,True,True,False
0xD20B2EF266594f46267C6b8413AE5D8d0c724aAb,,,,False,Atari (ATARI),0.0,,True,True,False
0x37203E3d4372aEa6205dbC6A1F77f596aA921894,,,,False,Capcom Metaverse (Capcom),0.0,396.0,True,True,False
0x356870686fbFb1fdE2a0381e33Fba6134D46A65a,,,,False,$ V3uniswap.org (V3uniswap.org),0.0,696.0,True,True,False
0x7f0eBAA371bE09809F4D0A1D4b184dD1826fCa6a,,,,False,UniLP (UniLP.org),0.0,4068.0,True,True,False
0x985AE9969D86582acBC05f737F141B6283B7B653,,,,False,Spam Token,0.0,,True,True,False
0x2bc8baA2232e8Cf4A86Afe22376B6fdF5EB6d19c,,,,False,Hop Dao (Hop),0.0,393.0,True,True,False
0x17a459bfF9277E945354fc32b2DaEf5211fE801B,,,,False,meta.com (META),0.0,465.0,True,True,False
0x48b36ff6c71b25aD71E50d99B272C8F63d3bad39,,,,False,BAYCcoin.io (APECOIN),0.0,,True,True,False
0xfb81cD2f66f772436260f73ff547a06A6C2D8A17,,,,False,Possessed (pssssd),0.0,,True,True,False
0xAa406d523656F0baeaF5B407a36B1564Cab95111,,,,False,Antonym (ANTONYM),0.0,,True,True,False
0xF01f7A348681776c1FC9A066c6973882B693cdC6,,,,False,Eth2Fork.com (Eth2Fork.com),0.0,46144.0,True,True,False
0x476f96132384e5Ac79a929970505D045B4A7eaF9,,,,False,UniswapV4.com (UNI-V4),0.0,201.0,True,True,False
0x416Bf8ffff8E99408aBBfb35536D89CD0ADAa764,,,,False,Spam Token,0.0,,True,True,False
0x213019B9E4c0eeD9f4fa3EA0dA15F328657d7B5b,,,,False,Cybernetic Punks (CPUNK),0.0,,True,True,False
0x11c16CDa78B714e14f41d4Aa49C31FDc4A8011Ec,,,,False,Rolex (Rolex),0.0,,True,True,False
0x440B7999338E735fA4A30F5e47C603D5C0f00071,,,,False,Pornhub Dao (Pornhub),0.0,10.0,True,True,False
0x02F51f8377d54776f85B0cA60b790f6df9827122,,,,False,! LPUniswap.com ! (LPUniswap.com),0.0,401.0,True,True,False
0x93e1D610aEF3bc366778a3A8465CAF530555D2aE,,,,False,Sock Dao (Sock),0.0,28.0,True,True,False
0x43661F4b1c67dd6c1e48C6Faf2887b22AeE3dDf5,,,,False,akSwap.io (akSwap.io),0.0,28373.0,True,True,False
0xee8fc45E05fb760fEc9B0772f0A9f023F52fC0E5,,,,False,Spam Token,0.0,,True,True,False
0x9085523F082a4542b2052adbd2A96A206546641A,,,,False,Tesla (TSL),0.0,,True,True,False
0x8Bfd593A85Dc1165BB9d6842333BcD2da665fb39,,,,False,aWETH.io (aWETH.io),0.0,28169.0,True,True,False
0x170CB6652C4b28Fa601903439f1aee00A3f59aC8,,,,False,PoW ETH (ETHW),0.0,178.0,True,True,False
0x18B5751460B161223b434677202d96970F5F3931,,,,False,Tether (USDT),0.0,607.0,True,True,False
0xD147eAB829a1329274d07e6177C1191F395A40E3,,,,False,univ3.com (univ3.com),0.0,61.0,True,True,False
0xfdd46E0ea17622d70AdaE6535948776160CbEB9E,,,,False,"Pay.eth for $1,000,000? https:// (NTFY)",0.0,2.0,True,True,False
0x7D10D81Df10AdAC68b19971e99cc032db08150D1,,,,False,Blizzard Metaverse (Blizzard),0.0,488.0,True,True,False
0x3E19F8808d651EBF3a67025f05123b44C6beB239,,,,False,Arbitrum (Arbitrum),0.0,50.0,True,True,False
0xb14fc61FcA56C2B83C6fd28789CA12a35C286B34,,,,False,Rolex (Rolex),0.0,,True,True,False
0x2897f1AAB78C2f966Cfda16539aFE16232909DAF,,,,False,JP Morgan Onyx Metaverse (JPM),0.0,360.0,True,True,False
0x8f5a1Cb27cfeD6A640dE424e9c0abbCeaad0b620,,,,False,uETH.io (uETH.io),0.0,10505.0,True,True,False
0xDc981670CB1Fb310C62574D4307e6370350954c1,,,,False,$ HEXBonus.com ($ HEXBonus.com),0.0,7991.0,True,True,False
0x957c60F9786bd383968BA470c89C3dbc45fcd635,,,,False,ETHC (etherscan),0.0,5.0,True,True,False
0x0d97F92134Bdc49ba87B66A72737dF0152D9Fc26,,,,False,ETHW (ETHW),0.0,6.0,True,True,False
0x96264Faac73e611Be52c62F490B6F96A4d04a760,,,,False,ETHDAO (✺ETHD),0.0,,True,True,False
0xeDe11D3d5dd7D5454844f6f121cc106bF1144a45,,,,False,$ LPBalancer.com (LPBalancer.com),0.0,5601.0,True,True,False
0x4D98ed5510DC8d9e06e7F24d0b8A257c62Ca5B2b,,,,False,Paraswap.io (PRSW),0.0,570.0,True,True,False
0xbCAaaD473328224A009ec777c0cDe2f53eDe174C,,,,False,memelandpotatoz.com (POTATOZ),0.0,,True,True,False
0x65f9a7f397d1B2732c4EaBbfeB4cC3284C55DD31,,,,False,HITACHI Metaverse (HITACHI),0.0,464.0,True,True,False
0x7f0F456BF2cCE8A74C7F4365D84582F732AAa2bD,,,,False,$ (V3Reward⁣.⁣c⁣o⁣m),0.0,6000.0,True,True,False
0x24725c3D846Eb27EB1a4773ef7295D7c20584F1B,,,,False,adidasphase3.com (adidasOriginals),0.0,,True,True,False
0x035D818d51782671C06E56Eef0476E77cfD3a1f7,,,,False,Patek Philippe Metaverse (Patek Philippe),0.0,407.0,True,True,False
0x0BFfC67227C0A3432A906A1c59c83459e5bfBDc4,,,,False,BAYC Otherside Land (BAYC),0.0,,True,True,False
0x2A095A0151830E97D740Cd5F06601b100B3C250a,,,,False,$TORNADO ($TORNADO),0.0,13.0,True,True,False
0x0Ca36BF5E68d981EA26d5F61f17c4b5f42D07E33,,,,False,adidasphase3.com (adidasOriginals),0.0,,True,True,False
0xC75cCBe7a5B4aEc5bD0F1249eaF9cE505C6c7Ec3,,,,False,APPLE (APPLE),0.0,,True,True,False
0x20D31839aD1285D183F1de73193adc7653423BC8,,,,False,HopProtocol (HOP),0.0,125.0,True,True,False
0xA84189C918edA564F75300bF260fE0006c2F202C,,,,False,meta.com (META),0.0,130.0,True,True,False
0xC5d88EFc558762A53B5E9924C1E7aB995281c2f6,,,,False,"Amazon.com, Inc. - Common Token (AMZN)",0.0,1.0,True,True,False
0xc83CD7912d530e8fb8e18C1C915D4776739c9B89,,,,False,Eth2Fork.com (Eth2Fork.com),0.0,46643.0,True,True,False
0x28eD3A5bEf29D9F441700A49f7625FC081341d7A,,,,False,Bored Ape Yacht Club (BAYC),0.0,,True,True,False
0x0a5d7B49bCFCA951D929a3cE0a6b65079269F001,,,,False,Louis Vuitton (LV),0.0,,True,True,False
0xAb5E2356048e5690bd6Fc867B33E649Ec5DCE5FD,,,,False,HEX.COM DIAMOND (HEXD),0.0,,True,True,False
0x73c2a775d0f1517701422B6F47413270099245de,,,,False,Opyn WETH Put $280 11/27/20 (oWETH $280 Put 11/27/20),0.0,40.0,True,True,False
0x6A49f91230311b4823EeB0Da26676c45FF41801a,,,,False,Spam Token,0.0,80.0,True,True,False
0xEC17E360bCd2482EB95ba08D5fcC84Ed3Cd8A50B,,,,False,WallStreet DAO (WallStreet),0.0,415.0,True,True,False
0x1558d3B0b727193464841E74067026E36aC01dB1,,,,False,Bunny Buddies (Bunny Buddies),0.0,,True,True,False
0x51006Dca3F69Cb75234ac10a81dF2C182E963F31,,,,False,ETHPoW (ETHW),0.0,2.0,True,True,False
0x7eCfC93b7418293F8CD44EbB9233246e0A7e9955,,,,False,Ape (APE),0.0,,True,True,False
0xDc34e1B8004da361e4b6F4A90Bd9c2f9DcC5e6ae,,,,False,ENSRewards.com (ENS),0.0,4914.0,True,True,False
0x3d0bF77BD32300495B3E16E22335D7C4F4E6e3E2,,,,False,ApeFestPoap.com (ApeFestPoap.com),0.0,,True,True,False
0xFCC35158ae5d52905C7456396C6fCb0Ce06B7d2b,,,,False,Louis Vuitton (LV),0.0,,True,True,False
0x2e46BEe733305b85Ba05b3fB8eCF322a635a7BA3,,,,False,Spam Token,0.0,145.0,True,True,False
0x0bca604738541d002EA357112887278Eda373CB6,,,,False,PATEK PHILIPPE (PATEKPHILIPPE),0.0,,True,True,False
0x4504BFbF4ae479f179453db2F5b65aBB9CcD5502,,,,False,Spam Token,0.0,180.0,True,True,False
0xd3ccA6C8Be63863Dd426E469bE390893f050236d,,,,False,LpUniV3.com (LPUniV3.com),0.0,7562.0,True,True,False
0x8D1C555EC2f99a3D6A82bd3A725B5b65b65D0D69,,,,False,$ HEXBonus.com ($ HEXBonus.com <- Visi...),0.0,31969.0,True,True,False
0x5DCA04b576bC84d03E223509150493461F38DF8c,,,,False,Firefox Metaverse (Firefox),0.0,473.0,True,True,False
0x8BAD758897973B3F6A73150814Eb3a2f50CF3Ee9,,,,False,$ UniswapV4.com (UNI-V4),0.0,201.0,True,True,False
0x3f46EB6b541a9F4f609f8c5B843583591219AC84,,,,False,memelandpotatoz.com (POTATOZ),0.0,,True,True,False
0xe0d8B206057a89A0B14A8bd5bE9b5a7D7AD3128b,,,,False,ELK (Etherscan luck),0.0,12.0,True,True,False
0x20A21170D3Bf388CBE2Ac34643b5180A26e68331,,,,False,[GemAirdrop.xyz] (GemAirdrop.xyz),0.0,46001.0,True,True,False
0x9d42Ee269acF39b50fA01370c8f11c32C1e293eC,,,,False,$ UNIRewardsV2.com (UNIRewardsV2.com),0.0,7967.0,True,True,False
0x90c88dBe983D257a07115CAeb407b81420Fb30F6,,,,False,GIToadz (GIToadz),0.0,,True,True,False
0xE334C6d4Bcd4C5d7F23A75F808EB9C6653A6d4C0,,,,False,Louis Vuitton (LV),0.0,,True,True,False
0xe246e977F2d2114Fc32B8e570228232b8d44715A,,,,False,Spam Token,0.0,,True,True,False
0x124A743Ef8c391ea2E3CF8271C3050DEE045D9B9,,,,False,Spam Token,0.0,10400.0,True,True,False
0x709ecBD07197E082Dd830871fec0CC34537a6E23,,,,False,BAYC X Otherside Land (BOSL),0.0,,True,True,False
0x6508e815A00790C6f61b1CdF189B12215f1d1755,,,,False,Konami Metaverse (Konami),0.0,403.0,True,True,False
0x9750EDb3Dee4f9C73C2543230966e27E72484bda,,,,False,othersideYC.com (othersideYC.com),0.0,1003.0,True,True,False
0xa6fA6416cF5a49De839BA690913295B1291CE6e3,,,,False,Spam Token,0.0,7.0,True,True,False
0x51C411222389b3f8a35206aD74568159951eD000,,,,False,Murakami flowers (MuraFlower),0.0,,True,True,False
0x5400a3D02AECc3e5D8d679758fF7f0Dc1a3e7eeF,,,,False,Nintendo (Nintendo),0.0,,True,True,False
0x214D81Ea7bF356957a712fFFCfe06e760Ac41B00,,,,False,meta.com (META),0.0,1.0,True,True,False
0xAC8d6D66B5126AC9C89cd7aAf3fd280f7CB6834c,,,,False,bitcoin.com (bitcoin.com),0.0,1.0,True,True,False
0xbc35155fEa4465852Ce74049AdC67673a6b2BF99,,,,False,InvisibIe Friends (INVSBLE),0.0,,True,True,False
0x1480968B9e35D216bDb367A883CC155fb6dAF9C4,,,,False,Benz (Mercedes Benz),0.0,,True,True,False
0xB5ce1a41A79F58F795b3a6ad8eD7Eb08992931d1,,,,False,Spam Token,0.0,,True,True,False
0xe01A08Cb439302E485b208f4C29D7b755352cB11,,,,False,Spam Token,0.0,,True,True,False
0xd576988830387E3b58e46A5207cab38f854c6559,,,,False,# Uniswap-LPs.com # (Uniswap-LPs.com),0.0,38.0,True,True,False
0xB8F2de4905576c18633a7b4B1a5422FA8Ae2A8B5,,,,False,Louis Vuitton Watch (LV Watch),0.0,,True,True,False
0xE1E92BEbd0fECa815d8725733241BbCcFC9B6257,,,,False,Spam Token,0.0,,True,True,False
0x9f7803c61b79551CBe3d38AB415a753C47bF0739,,,,False,HEX.COM DIAMOND (HEXD),0.0,,True,True,False
0x8E6cd902E34ccACe8c808826c375Cfb5B581B4C6,,,,False,Opyn WBTC Put $35000 01/29/21 (oWBTC Put $35000 01/29/21),0.0,4.0,True,True,False
0x0a5723D1BC889d8F755EB36Fcd60483cC8BCf203,,,,False,,,,,False,True
0x111111111117dC0aa78b770fA6A738034120C302,,,,False,,,,,False,True
0x11111112542D85B3EF69AE05771c2dCCff4fAa26,,,,False,,,,,False,True
0x11111254369792b2Ca5d084aB5eEA397cA8fa48B,,,,False,,,,,False,True
0x13235fC8fdb64e9dF8CD940020127582b8A24187,,,,False,,,,,False,True
0x13AfABF464F7D3e6C7CF0E685181d9da3935e01E,,,,False,,,,,False,True
0x144C5b5141CDAb13e5b5b22165Bf6688AC7212bc,,,,False,,,,,False,True
0x22cfF91f77a2Ed675f3ab4aEE16E15B27F6F275C,,,,False,,,,,False,True
0x2B22b2c65B185182786F087c1A0035B5Ed76bbb7,,,,False,,,,,False,True
0x311c65dCBE025eaD81CaB2925b81489123Ce2EdA,,,,False,,,,,False,True
0x311f71389e3DE68f7B2097Ad02c6aD7B2dDE4C71,,,,False,,,,,False,True
0x335eEEF8e93A7A757D9e7912044d9cd264e2b2D8,,,,False,,,,,False,True
0x3B0009071A0a9983E9AAb537FD8c9ad478310Aeb,,,,False,,,,,False,True
0x3cD6ef508c1c448e293075f1dE2ae96a49e18895,,,,False,,,,,False,True
0x4305b1372F1B244dA0b32aa2B6F8AE0A124B50B8,,,,False,,,,,False,True
0x49358a824c66b64A2F0c8bB3c99DD73586afAb16,,,,False,,,,,False,True
0x4EBa1cE155F9dc95D70e5ab2a94898b4F25266Ac,,,,False,,,,,False,True
0x52b7c8857Be3853fA68e09D9Ba7a9ADf075040eA,,,,False,,,,,False,True
0x536a6Ba0D913d5D6A4ce2C6eB7eD0de3c0f0b89E,,,,False,,,,,False,True
0x57D02550f47dd932d2fB84E0aA883C9D8d53C313,,,,False,,,,,False,True
0x64e80282Bbf9ff1B900c2042eaAaa6e3CecF6Cac,,,,False,,,,,False,True
0x8a696CA798E65Aa54b6dAfCc811071Dde808C193,,,,False,,,,,False,True
0x906047A5B110144e12aD2aAd35762A51f421492e,,,,False,,,,,False,True
0x90f10470a7E90d9cB74Ceb57cC7AF22a8c4994FF,,,,False,,,,,False,True
0xAF6240821a0CBb6e4B65E9fEEb4F79f737BbbD18,,,,False,,,,,False,True
0xAe26f602Cd02cFA83f46f8eA90d6dCcCE5e208BA,,,,False,,,,,False,True
0xBC2f7c79a95FDD5C0946c358450bBC61466ec3fd,,,,False,,,,,False,True
0xF201D0a10EE5D5429aC8830dbCE2048b42D98C55,,,,False,,,,,False,True
0xF91446EAD6AadD4321602B5790A6DB4d6F2a1930,,,,False,,,,,False,True
0xFaD05ee13c8e0Ec94E5eE9Dc056DC451B2Ad6b1d,,,,False,,,,,False,True
0xA31573be292BD03d36DB137B6C2AB6eAA3d5e572,,,,False,,,,,False,True
0xAba49b563FeEd7F617ae2FCff86c3A6E8821c387,,,,False,,,,,False,True
0xBCC6C0feF89b87a12773Db7a9a8ECBCCCcdb7aFF,,,,False,,,,,False,True
0xc249fE0288E75e47e62B138de8D020c9fEE5A9F5,,,,False,,,,,False,True
0xC601F6938c75C4Ca03EaAd570701d86E607771db,,,,False,,,,,False,True
0xC94a6e7776BaDE5dA316CF6FD8c751Fb0D5c3C5E,,,,False,,,,,False,True
0xd7bb68B0cE5893983e5a2511b87E083609eB6fF9,,,,False,,,,,False,True
0xdb38ae75c5F44276803345f7F02e95A0aeEF5944,,,,False,,,,,False,True
